transaction_id,transaction_date,transaction_time,order_id,day_of_week,hour,transaction_qty,store_id,store_location,product_id,unit_price,total_sale,product_category,product_type,product_size,product_detail
77008,26/04/2023,03:42:48 p. m.,96867,Sábado,15,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
77009,26/04/2023,03:45:15 p. m.,96868,Sábado,15,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
77025,26/04/2023,04:00:05 p. m.,96869,Sábado,16,1,3,Astoria,45,3.00,3.00,tea,Brewed herbal tea,Lg,Peppermint Lg
77026,26/04/2023,04:01:02 p. m.,96870,Sábado,16,1,3,Astoria,43,3.00,3.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
77029,26/04/2023,04:08:15 p. m.,96871,Sábado,16,2,3,Astoria,49,3.00,6.00,tea,Brewed Black tea,Lg,English Breakfast Lg
77030,26/04/2023,04:08:58 p. m.,96872,Sábado,16,1,3,Astoria,22,2.00,2.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
77031,26/04/2023,04:09:47 p. m.,96873,Sábado,16,1,3,Astoria,32,3.00,3.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
77032,26/04/2023,04:12:43 p. m.,96874,Sábado,16,2,3,Astoria,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
77033,26/04/2023,04:15:27 p. m.,96875,Sábado,16,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
77034,26/04/2023,04:15:37 p. m.,96876,Sábado,16,2,3,Astoria,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
77035,26/04/2023,04:16:27 p. m.,96877,Sábado,16,1,3,Astoria,49,3.00,3.00,tea,Brewed Black tea,Lg,English Breakfast Lg
77036,26/04/2023,04:18:10 p. m.,96878,Sábado,16,1,3,Astoria,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
77038,26/04/2023,04:18:33 p. m.,96879,Sábado,16,1,3,Astoria,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
77039,26/04/2023,04:18:35 p. m.,96880,Sábado,16,2,3,Astoria,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
77040,26/04/2023,04:18:35 p. m.,96880,Sábado,16,1,3,Astoria,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
77041,26/04/2023,04:18:45 p. m.,96881,Sábado,16,2,3,Astoria,53,3.00,6.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
77042,26/04/2023,04:19:03 p. m.,96882,Sábado,16,2,3,Astoria,40,3.75,7.50,coffee,Barista Espresso,Estándar,Cappuccino
77043,26/04/2023,04:21:56 p. m.,96883,Sábado,16,2,3,Astoria,41,4.25,8.50,coffee,Barista Espresso,Lg,Cappuccino Lg
77047,26/04/2023,04:25:06 p. m.,96884,Sábado,16,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
77048,26/04/2023,04:25:13 p. m.,96885,Sábado,16,1,3,Astoria,30,3.00,3.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
77049,26/04/2023,04:26:11 p. m.,96886,Sábado,16,1,3,Astoria,27,3.50,3.50,coffee,Organic brewed coffee,Lg,Brazilian Lg
77051,26/04/2023,04:27:52 p. m.,96887,Sábado,16,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
77052,26/04/2023,04:27:52 p. m.,96887,Sábado,16,1,3,Astoria,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
77054,26/04/2023,04:33:06 p. m.,96888,Sábado,16,2,3,Astoria,35,3.10,6.20,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
77056,26/04/2023,04:34:08 p. m.,96889,Sábado,16,2,3,Astoria,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
77057,26/04/2023,04:35:10 p. m.,96890,Sábado,16,2,3,Astoria,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
77062,26/04/2023,04:40:04 p. m.,96891,Sábado,16,2,3,Astoria,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
77067,26/04/2023,04:44:27 p. m.,96892,Sábado,16,1,3,Astoria,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
77068,26/04/2023,04:44:27 p. m.,96892,Sábado,16,1,3,Astoria,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
77073,26/04/2023,04:47:52 p. m.,96893,Sábado,16,2,3,Astoria,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
77074,26/04/2023,04:47:52 p. m.,96893,Sábado,16,1,3,Astoria,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
77075,26/04/2023,04:48:15 p. m.,96894,Sábado,16,1,3,Astoria,58,3.50,3.50,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
77076,26/04/2023,04:50:06 p. m.,96895,Sábado,16,1,3,Astoria,40,3.75,3.75,coffee,Barista Espresso,Estándar,Cappuccino
77078,26/04/2023,04:52:53 p. m.,96896,Sábado,16,2,3,Astoria,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
77081,26/04/2023,05:02:21 p. m.,96897,Sábado,17,2,3,Astoria,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
77082,26/04/2023,05:03:04 p. m.,96898,Sábado,17,2,3,Astoria,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
77083,26/04/2023,05:04:39 p. m.,96899,Sábado,17,1,3,Astoria,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
77091,26/04/2023,05:08:04 p. m.,96900,Sábado,17,1,3,Astoria,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
77093,26/04/2023,05:10:03 p. m.,96901,Sábado,17,1,3,Astoria,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
77094,26/04/2023,05:10:36 p. m.,96902,Sábado,17,1,3,Astoria,24,3.00,3.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
77101,26/04/2023,05:21:57 p. m.,96903,Sábado,17,2,3,Astoria,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
77102,26/04/2023,05:24:19 p. m.,96904,Sábado,17,1,3,Astoria,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
77109,26/04/2023,05:31:27 p. m.,96905,Sábado,17,2,3,Astoria,35,3.10,6.20,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
77110,26/04/2023,05:32:23 p. m.,96906,Sábado,17,2,3,Astoria,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
77112,26/04/2023,05:34:37 p. m.,96907,Sábado,17,2,3,Astoria,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
77118,26/04/2023,05:38:48 p. m.,96908,Sábado,17,1,3,Astoria,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
77119,26/04/2023,05:41:11 p. m.,96909,Sábado,17,1,3,Astoria,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
77120,26/04/2023,05:41:38 p. m.,96910,Sábado,17,1,3,Astoria,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
77121,26/04/2023,05:42:19 p. m.,96911,Sábado,17,1,3,Astoria,50,2.50,2.50,tea,Brewed Black tea,Rg,Earl Grey Rg
77122,26/04/2023,05:45:31 p. m.,96912,Sábado,17,2,3,Astoria,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
77123,26/04/2023,05:46:37 p. m.,96913,Sábado,17,1,3,Astoria,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
77124,26/04/2023,05:46:46 p. m.,96914,Sábado,17,2,3,Astoria,59,4.50,9.00,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
77130,26/04/2023,05:52:45 p. m.,96915,Sábado,17,2,3,Astoria,34,2.45,4.90,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
77132,26/04/2023,05:56:36 p. m.,96916,Sábado,17,2,3,Astoria,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
77133,26/04/2023,05:56:36 p. m.,96916,Sábado,17,1,3,Astoria,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
77135,26/04/2023,05:57:25 p. m.,96917,Sábado,17,2,3,Astoria,38,3.75,7.50,coffee,Barista Espresso,Estándar,Latte
77136,26/04/2023,05:57:25 p. m.,96917,Sábado,17,1,3,Astoria,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
77138,26/04/2023,05:59:20 p. m.,96918,Sábado,17,1,3,Astoria,38,3.75,3.75,coffee,Barista Espresso,Estándar,Latte
77139,26/04/2023,05:59:20 p. m.,96918,Sábado,17,1,3,Astoria,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
77141,26/04/2023,06:00:00 p. m.,96919,Sábado,18,2,3,Astoria,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
77142,26/04/2023,06:00:00 p. m.,96919,Sábado,18,1,3,Astoria,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
77143,26/04/2023,06:01:13 p. m.,96920,Sábado,18,2,3,Astoria,31,2.20,4.40,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
77144,26/04/2023,06:01:56 p. m.,96921,Sábado,18,2,3,Astoria,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
77145,26/04/2023,06:03:19 p. m.,96922,Sábado,18,1,3,Astoria,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
77151,26/04/2023,06:11:25 p. m.,96923,Sábado,18,2,3,Astoria,61,4.75,9.50,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
77156,26/04/2023,06:15:06 p. m.,96924,Sábado,18,1,3,Astoria,56,2.55,2.55,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
77159,26/04/2023,06:17:41 p. m.,96925,Sábado,18,2,3,Astoria,22,2.00,4.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
77160,26/04/2023,06:18:17 p. m.,96926,Sábado,18,1,3,Astoria,45,3.00,3.00,tea,Brewed herbal tea,Lg,Peppermint Lg
77161,26/04/2023,06:18:17 p. m.,96926,Sábado,18,1,3,Astoria,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
77163,26/04/2023,06:20:11 p. m.,96927,Sábado,18,2,3,Astoria,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
77165,26/04/2023,06:21:35 p. m.,96928,Sábado,18,1,3,Astoria,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
77166,26/04/2023,06:21:35 p. m.,96928,Sábado,18,1,3,Astoria,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
77167,26/04/2023,06:22:11 p. m.,96929,Sábado,18,1,3,Astoria,58,3.50,3.50,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
77169,26/04/2023,06:26:13 p. m.,96930,Sábado,18,1,3,Astoria,27,3.50,3.50,coffee,Organic brewed coffee,Lg,Brazilian Lg
77170,26/04/2023,06:26:46 p. m.,96931,Sábado,18,2,3,Astoria,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
77172,26/04/2023,06:27:23 p. m.,96932,Sábado,18,2,3,Astoria,41,4.25,8.50,coffee,Barista Espresso,Lg,Cappuccino Lg
77174,26/04/2023,06:33:05 p. m.,96933,Sábado,18,1,3,Astoria,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
77176,26/04/2023,06:40:15 p. m.,96934,Sábado,18,1,3,Astoria,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
77181,26/04/2023,06:47:57 p. m.,96935,Sábado,18,1,3,Astoria,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
77182,26/04/2023,06:50:19 p. m.,96936,Sábado,18,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
77183,26/04/2023,06:52:06 p. m.,96937,Sábado,18,1,3,Astoria,58,3.50,3.50,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
77184,26/04/2023,06:53:50 p. m.,96938,Sábado,18,2,3,Astoria,49,3.00,6.00,tea,Brewed Black tea,Lg,English Breakfast Lg
77186,26/04/2023,07:02:25 p. m.,96939,Sábado,19,2,3,Astoria,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
77189,26/04/2023,07:04:37 p. m.,96940,Sábado,19,2,3,Astoria,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
77193,26/04/2023,07:12:54 p. m.,96941,Sábado,19,2,3,Astoria,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
77194,26/04/2023,07:12:55 p. m.,96942,Sábado,19,2,3,Astoria,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
77195,26/04/2023,07:16:01 p. m.,96943,Sábado,19,1,3,Astoria,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
77196,26/04/2023,07:17:28 p. m.,96944,Sábado,19,2,3,Astoria,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
77197,26/04/2023,07:19:31 p. m.,96945,Sábado,19,2,3,Astoria,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
77198,26/04/2023,07:19:31 p. m.,96945,Sábado,19,1,3,Astoria,72,3.25,3.25,bakery,Scone,Estándar,Ginger Scone
77199,26/04/2023,07:22:00 p. m.,96946,Sábado,19,2,3,Astoria,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
77200,26/04/2023,07:22:20 p. m.,96947,Sábado,19,2,3,Astoria,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
77201,26/04/2023,07:23:10 p. m.,96948,Sábado,19,2,3,Astoria,49,3.00,6.00,tea,Brewed Black tea,Lg,English Breakfast Lg
77202,26/04/2023,07:23:10 p. m.,96948,Sábado,19,1,3,Astoria,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
77206,26/04/2023,07:28:07 p. m.,96949,Sábado,19,1,3,Astoria,30,3.00,3.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
77208,26/04/2023,07:32:44 p. m.,96950,Sábado,19,1,3,Astoria,27,3.50,3.50,coffee,Organic brewed coffee,Lg,Brazilian Lg
77209,26/04/2023,07:33:05 p. m.,96951,Sábado,19,1,3,Astoria,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
77210,26/04/2023,07:33:05 p. m.,96951,Sábado,19,1,3,Astoria,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
77211,26/04/2023,07:34:40 p. m.,96952,Sábado,19,1,3,Astoria,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
77215,26/04/2023,07:42:44 p. m.,96953,Sábado,19,1,3,Astoria,30,3.00,3.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
77216,26/04/2023,07:44:56 p. m.,96954,Sábado,19,1,3,Astoria,54,2.50,2.50,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
77217,26/04/2023,07:46:50 p. m.,96955,Sábado,19,2,3,Astoria,45,3.00,6.00,tea,Brewed herbal tea,Lg,Peppermint Lg
77218,26/04/2023,07:48:50 p. m.,96956,Sábado,19,2,3,Astoria,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
77220,26/04/2023,07:50:44 p. m.,96957,Sábado,19,2,3,Astoria,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
77224,26/04/2023,07:57:54 p. m.,96958,Sábado,19,2,3,Astoria,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
77225,27/04/2023,07:00:20 a. m.,96959,Sábado,7,2,3,Astoria,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
77226,27/04/2023,07:00:59 a. m.,96960,Sábado,7,2,3,Astoria,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
77227,27/04/2023,07:01:34 a. m.,96961,Sábado,7,2,3,Astoria,46,2.50,5.00,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
77240,27/04/2023,07:10:22 a. m.,96962,Sábado,7,1,3,Astoria,52,2.50,2.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
77251,27/04/2023,07:25:02 a. m.,96963,Sábado,7,1,3,Astoria,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
77252,27/04/2023,07:25:50 a. m.,96964,Sábado,7,1,3,Astoria,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
77255,27/04/2023,07:28:57 a. m.,96965,Sábado,7,2,3,Astoria,45,3.00,6.00,tea,Brewed herbal tea,Lg,Peppermint Lg
77256,27/04/2023,07:29:50 a. m.,96966,Sábado,7,1,3,Astoria,41,4.25,4.25,coffee,Barista Espresso,Lg,Cappuccino Lg
77257,27/04/2023,07:30:15 a. m.,96967,Sábado,7,2,3,Astoria,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
77261,27/04/2023,07:33:41 a. m.,96968,Sábado,7,1,3,Astoria,40,3.75,3.75,coffee,Barista Espresso,Estándar,Cappuccino
77262,27/04/2023,07:35:24 a. m.,96969,Sábado,7,1,3,Astoria,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
77263,27/04/2023,07:35:24 a. m.,96969,Sábado,7,1,3,Astoria,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
77264,27/04/2023,07:35:34 a. m.,96970,Sábado,7,1,3,Astoria,42,2.50,2.50,tea,Brewed herbal tea,Rg,Lemon Grass Rg
77267,27/04/2023,07:38:39 a. m.,96971,Sábado,7,2,3,Astoria,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
77276,27/04/2023,07:47:00 a. m.,96972,Sábado,7,1,3,Astoria,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
77277,27/04/2023,07:47:00 a. m.,96972,Sábado,7,1,3,Astoria,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
77280,27/04/2023,07:49:07 a. m.,96973,Sábado,7,1,3,Astoria,25,2.20,2.20,coffee,Organic brewed coffee,Sm,Brazilian Sm
77284,27/04/2023,07:54:50 a. m.,96974,Sábado,7,2,3,Astoria,61,4.75,9.50,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
77285,27/04/2023,07:57:05 a. m.,96975,Sábado,7,1,3,Astoria,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
77286,27/04/2023,07:57:49 a. m.,96976,Sábado,7,2,3,Astoria,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
77287,27/04/2023,07:57:52 a. m.,96977,Sábado,7,1,3,Astoria,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
77288,27/04/2023,07:59:48 a. m.,96978,Sábado,7,2,3,Astoria,44,2.50,5.00,tea,Brewed herbal tea,Rg,Peppermint Rg
77295,27/04/2023,08:04:15 a. m.,96979,Sábado,8,1,3,Astoria,22,2.00,2.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
77297,27/04/2023,08:04:51 a. m.,96980,Sábado,8,2,3,Astoria,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
77298,27/04/2023,08:04:51 a. m.,96980,Sábado,8,1,3,Astoria,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
77299,27/04/2023,08:05:11 a. m.,96981,Sábado,8,1,3,Astoria,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
77300,27/04/2023,08:05:11 a. m.,96981,Sábado,8,1,3,Astoria,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
77303,27/04/2023,08:07:31 a. m.,96982,Sábado,8,1,3,Astoria,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
77305,27/04/2023,08:07:40 a. m.,96983,Sábado,8,2,3,Astoria,35,3.10,6.20,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
77313,27/04/2023,08:11:27 a. m.,96984,Sábado,8,1,3,Astoria,27,3.50,3.50,coffee,Organic brewed coffee,Lg,Brazilian Lg
77315,27/04/2023,08:12:40 a. m.,96985,Sábado,8,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
77319,27/04/2023,08:13:38 a. m.,96986,Sábado,8,2,3,Astoria,58,3.50,7.00,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
77323,27/04/2023,08:14:24 a. m.,96987,Sábado,8,1,3,Astoria,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
77326,27/04/2023,08:15:29 a. m.,96988,Sábado,8,1,3,Astoria,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
77342,27/04/2023,08:26:25 a. m.,96989,Sábado,8,1,3,Astoria,35,3.10,3.10,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
77343,27/04/2023,08:26:25 a. m.,96989,Sábado,8,1,3,Astoria,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
77345,27/04/2023,08:27:05 a. m.,96990,Sábado,8,2,3,Astoria,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
77353,27/04/2023,08:29:23 a. m.,96991,Sábado,8,2,3,Astoria,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
77358,27/04/2023,08:31:43 a. m.,96992,Sábado,8,1,3,Astoria,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
77369,27/04/2023,08:40:27 a. m.,96993,Sábado,8,1,3,Astoria,54,2.50,2.50,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
77372,27/04/2023,08:41:14 a. m.,96994,Sábado,8,1,3,Astoria,49,3.00,3.00,tea,Brewed Black tea,Lg,English Breakfast Lg
77376,27/04/2023,08:46:30 a. m.,96995,Sábado,8,1,3,Astoria,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
77377,27/04/2023,08:46:42 a. m.,96996,Sábado,8,2,3,Astoria,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
77378,27/04/2023,08:46:42 a. m.,96996,Sábado,8,1,3,Astoria,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
77380,27/04/2023,08:46:46 a. m.,96997,Sábado,8,2,3,Astoria,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
77381,27/04/2023,08:46:46 a. m.,96997,Sábado,8,1,3,Astoria,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
77385,27/04/2023,08:48:23 a. m.,96998,Sábado,8,1,3,Astoria,32,3.00,3.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
77397,27/04/2023,08:55:55 a. m.,96999,Sábado,8,1,3,Astoria,23,2.50,2.50,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
77402,27/04/2023,08:57:27 a. m.,97000,Sábado,8,1,3,Astoria,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
77406,27/04/2023,08:58:46 a. m.,97001,Sábado,8,2,3,Astoria,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
77411,27/04/2023,09:00:44 a. m.,97002,Sábado,9,2,3,Astoria,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
77415,27/04/2023,09:02:33 a. m.,97003,Sábado,9,2,3,Astoria,53,3.00,6.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
77422,27/04/2023,09:04:51 a. m.,97004,Sábado,9,2,3,Astoria,59,4.50,9.00,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
77433,27/04/2023,09:10:17 a. m.,97005,Sábado,9,1,3,Astoria,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
77434,27/04/2023,09:10:47 a. m.,97006,Sábado,9,2,3,Astoria,33,3.50,7.00,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
77435,27/04/2023,09:10:47 a. m.,97006,Sábado,9,1,3,Astoria,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
77438,27/04/2023,09:12:43 a. m.,97007,Sábado,9,2,3,Astoria,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
77444,27/04/2023,09:16:16 a. m.,97008,Sábado,9,2,3,Astoria,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
77451,27/04/2023,09:19:04 a. m.,97009,Sábado,9,2,3,Astoria,58,3.50,7.00,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
77464,27/04/2023,09:23:58 a. m.,97010,Sábado,9,2,3,Astoria,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
77465,27/04/2023,09:24:01 a. m.,97011,Sábado,9,1,3,Astoria,32,3.00,3.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
77466,27/04/2023,09:24:11 a. m.,97012,Sábado,9,1,3,Astoria,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
77468,27/04/2023,09:25:14 a. m.,97013,Sábado,9,1,3,Astoria,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
77469,27/04/2023,09:25:23 a. m.,97014,Sábado,9,1,3,Astoria,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
77478,27/04/2023,09:27:28 a. m.,97015,Sábado,9,1,3,Astoria,59,4.50,4.50,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
77479,27/04/2023,09:27:29 a. m.,97016,Sábado,9,2,3,Astoria,61,4.75,9.50,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
77480,27/04/2023,09:27:29 a. m.,97016,Sábado,9,1,3,Astoria,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
77489,27/04/2023,09:29:53 a. m.,97017,Sábado,9,2,3,Astoria,23,2.50,5.00,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
77500,27/04/2023,09:33:41 a. m.,97018,Sábado,9,1,3,Astoria,58,3.50,3.50,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
77501,27/04/2023,09:35:54 a. m.,97019,Sábado,9,2,3,Astoria,40,3.75,7.50,coffee,Barista Espresso,Estándar,Cappuccino
77514,27/04/2023,09:44:15 a. m.,97020,Sábado,9,1,3,Astoria,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
